payment_id,purchase_id,amount_paid
10007,4586,0.00
10008,4593,0.00
10009,9663,0.00
10010,11772,0.00
10011,4597,0.00
10012,4598,0.00
10013,5131,0.00
10014,9759,0.00
10015,9761,0.00
10016,13195,0.00
10017,13196,0.00
10018,4601,0.00
10019,4623,0.00
10020,4709,0.00
10021,8320,0.00
10022,4625,0.00
10023,6329,0.00
10024,6332,0.00
10025,6333,0.00
10026,4627,0.00
10027,4629,0.00
10028,4635,0.00
10029,4636,0.00
10030,4639,0.00
10031,4640,0.00
10032,4659,0.00
10033,4643,0.00
10034,4651,0.00
10035,7460,0.00
10036,7461,0.00
10037,9003,0.00
10038,4685,0.00
10039,4686,0.00
10040,7488,0.00
10041,11659,0.00
10042,4692,0.00
10043,7245,0.00
10044,10604,0.00
10045,10644,0.00
10046,10645,0.00
10047,4698,0.00
10048,7618,0.00
10049,9375,0.00
10050,4702,0.00
10051,4704,0.00
10052,4707,0.00
10053,10489,0.00
10054,4708,0.00
10055,4713,0.00
10056,4716,0.00
10057,5034,0.00
10058,4719,0.00
10059,4869,0.00
10060,6760,0.00
10061,4721,0.00
10062,4723,0.00
10063,4779,0.00
10064,4780,0.00
10065,10241,0.00
10066,11984,0.00
10067,4784,0.00
10068,4785,0.00
10069,10502,0.00
10070,10503,0.00
10071,4786,0.00
10072,8373,0.00
10073,4788,0.00
10074,12793,0.00
10075,4789,0.00
10076,4790,0.00
10077,4792,0.00
10078,4794,0.00
10079,4798,0.00
10080,4803,0.00
10081,4809,0.00
10082,6755,0.00
10083,7759,0.00
10084,4804,0.00
10085,9543,0.00
10086,4805,0.00
10087,6998,0.00
10088,6999,0.00
10089,8138,0.00
10090,8140,0.00
10091,9201,0.00
10092,4810,0.00
10093,4813,0.00
10094,4833,0.00
10095,4834,0.00
10096,5682,0.00
10097,4837,0.00
10098,5899,0.00
10099,5900,0.00
10100,4848,0.00
10101,6059,0.00
10102,6624,0.00
10103,4849,0.00
10104,4856,0.00
10105,4861,0.00
10106,11314,0.00
10107,4863,0.00
10108,4865,0.00
10109,11385,0.00
10110,4866,0.00
10111,4867,0.00
10112,4870,0.00
10113,4871,0.00
10114,9698,0.00
10115,10267,0.00
10116,4875,0.00
10117,6022,0.00
10118,4882,0.00
10119,5676,0.00
10120,4894,0.00
10121,4895,0.00
10122,6630,0.00
10123,4896,0.00
10124,5259,0.00
10125,7742,0.00
10126,7785,0.00
10127,12844,0.00
10128,48,0.00
10129,95,0.00
10130,100,0.00
10131,105,0.00
10132,110,0.00
10133,116,0.00
10134,121,0.00
10135,127,0.00
10136,132,0.00
10137,137,0.00
10138,142,0.00
10139,149,0.00
10140,160,0.00
10141,188,0.00
10142,196,0.00
10143,204,0.00
10144,252,0.00
10145,298,0.00
10146,303,0.00
10147,315,0.00
10148,320,0.00
10149,330,0.00
10150,355,0.00
10151,420,0.00
10152,426,0.00
10153,431,0.00
10154,436,0.00
10155,442,0.00
10156,447,0.00
10157,453,0.00
10158,459,0.00
10159,465,0.00
10160,470,0.00
10161,499,0.00
10162,512,0.00
10163,520,0.00
10164,525,0.00
10165,530,0.00
10166,535,0.00
10167,540,0.00
10168,545,0.00
10169,550,0.00
10170,555,0.00
10171,560,0.00
10172,565,0.00
10173,570,0.00
10174,575,0.00
10175,580,0.00
10176,585,0.00
10177,590,0.00
10178,595,0.00
10179,600,0.00
10180,605,0.00
10181,610,0.00
10182,615,0.00
10183,620,0.00
10184,625,0.00
10185,630,0.00
10186,635,0.00
10187,640,0.00
10188,645,0.00
10189,650,0.00
10190,657,0.00
10191,664,0.00
10192,669,0.00
10193,674,0.00
10194,681,0.00
10195,778,0.00
10196,792,0.00
10197,803,0.00
10198,810,0.00
10199,825,0.00
10200,830,0.00
10201,835,0.00
10202,863,0.00
10203,869,0.00
10204,874,0.00
10205,915,0.00
10206,929,0.00
10207,947,0.00
10208,952,0.00
10209,957,0.00
10210,964,0.00
10211,969,0.00
10212,976,0.00
10213,982,0.00
10214,987,0.00
10215,992,0.00
10216,997,0.00
10217,1004,0.00
10218,1014,0.00
10219,1019,0.00
10220,1024,0.00
10221,1029,0.00
10222,1034,0.00
10223,1039,0.00
10224,1044,0.00
10225,1059,0.00
10226,1076,0.00
10227,1083,0.00
10228,1088,0.00
10229,1101,0.00
10230,1115,0.00
10231,1122,0.00
10232,1134,0.00
10233,1148,0.00
10234,1153,0.00
10235,1158,0.00
10236,1166,0.00
10237,1171,0.00
10238,1176,0.00
10239,1181,0.00
10240,1186,0.00
10241,1191,0.00
10242,1196,0.00
10243,1201,0.00
10244,1206,0.00
10245,1212,0.00
10246,1220,0.00
10247,1225,0.00
10248,1231,0.00
10249,1243,0.00
10250,1256,0.00
10251,1264,0.00
10252,1276,0.00
10253,1353,0.00
10254,1373,0.00
10255,1396,0.00
10256,1411,0.00
10257,1417,0.00
10258,1422,0.00
10259,1427,0.00
10260,1432,0.00
10261,1437,0.00
10262,1442,0.00
10263,1447,0.00
10264,1482,0.00
10265,1488,0.00
10266,1495,0.00
10267,1513,0.00
10268,1519,0.00
10269,1524,0.00
10270,1530,0.00
10271,1535,0.00
10272,1540,0.00
10273,1545,0.00
10274,1550,0.00
10275,1555,0.00
10276,1560,0.00
10277,1571,0.00
10278,1576,0.00
10279,1583,0.00
10280,1589,0.00
10281,1594,0.00
10282,1608,0.00
10283,1613,0.00
10284,1619,0.00
10285,1639,0.00
10286,1645,0.00
10287,1653,0.00
10288,1688,0.00
10289,1693,0.00
10290,1698,0.00
10291,1703,0.00
10292,1708,0.00
10293,1713,0.00
10294,1718,0.00
10295,1723,0.00
10296,1728,0.00
10297,1733,0.00
10298,1738,0.00
10299,1743,0.00
10300,1748,0.00
10301,1753,0.00
10302,1758,0.00
10303,1763,0.00
10304,1768,0.00
10305,1773,0.00
10306,1781,0.00
10307,1786,0.00
10308,1792,0.00
10309,1797,0.00
10310,1805,0.00
10311,1810,0.00
10312,1815,0.00
10313,1820,0.00
10314,1825,0.00
10315,1840,0.00
10316,1848,0.00
10317,1863,0.00
10318,1868,0.00
10319,1897,0.00
10320,1902,0.00
10321,1908,0.00
10322,1941,0.00
10323,1946,0.00
10324,1952,0.00
10325,1963,0.00
10326,1968,0.00
10327,1973,0.00
10328,2032,0.00
10329,2040,0.00
10330,2062,0.00
10331,2078,0.00
10332,2104,0.00
10333,2125,0.00
10334,2135,0.00
10335,2141,0.00
10336,2146,0.00
10337,2151,0.00
10338,2159,0.00
10339,2200,0.00
10340,2218,0.00
10341,2260,0.00
10342,2285,0.00
10343,2295,0.00
10344,2305,0.00
10345,2313,0.00
10346,2320,0.00
10347,2325,0.00
10348,2330,0.00
10349,2335,0.00
10350,2341,0.00
10351,2365,0.00
10352,2406,0.00
10353,2432,0.00
10354,2458,0.00
10355,2466,0.00
10356,2477,0.00
10357,2535,0.00
10358,2542,0.00
10359,2551,0.00
10360,2558,0.00
10361,2582,0.00
10362,2621,0.00
10363,2648,0.00
10364,2667,0.00
10365,2692,0.00
10366,2697,0.00
10367,2713,0.00
10368,2719,0.00
10369,2724,0.00
10370,2732,0.00
10371,2744,0.00
10372,2750,0.00
10373,2756,0.00
10374,2764,0.00
10375,2769,0.00
10376,2794,0.00
10377,2799,0.00
10378,2804,0.00
10379,2809,0.00
10380,2816,0.00
10381,2827,0.00
10382,2832,0.00
10383,2837,0.00
10384,2842,0.00
10385,2851,0.00
10386,2878,0.00
10387,2883,0.00
10388,2888,0.00
10389,2893,0.00
10390,2907,0.00
10391,2927,0.00
10392,2935,0.00
10393,2946,0.00
10394,2955,0.00
10395,2964,0.00
10396,2969,0.00
10397,2974,0.00
10398,2979,0.00
10399,2987,0.00
10400,3000,0.00
10401,3011,0.00
10402,3020,0.00
10403,3025,0.00
10404,3030,0.00
10405,3037,0.00
10406,3052,0.00
10407,3060,0.00
10408,3065,0.00
10409,3070,0.00
10410,3075,0.00
10411,3080,0.00
10412,3085,0.00
10413,3090,0.00
10414,3095,0.00
10415,3100,0.00
10416,3105,0.00
10417,3110,0.00
10418,3115,0.00
10419,3120,0.00
10420,3125,0.00
10421,3130,0.00
10422,3135,0.00
10423,3140,0.00
10424,3145,0.00
10425,3150,0.00
10426,3156,0.00
10427,3163,0.00
10428,3168,0.00
10429,3173,0.00
10430,3183,0.00
10431,3199,0.00
10432,3205,0.00
10433,3225,0.00
10434,3232,0.00
10435,3237,0.00
10436,3244,0.00
10437,3251,0.00
10438,3257,0.00
10439,3262,0.00
10440,3272,0.00
10441,3279,0.00
10442,3284,0.00
10443,3289,0.00
10444,3294,0.00
10445,3300,0.00
10446,3305,0.00
10447,3310,0.00
10448,3315,0.00
10449,3320,0.00
10450,3325,0.00
10451,3330,0.00
10452,3342,0.00
10453,3347,0.00
10454,3352,0.00
10455,3357,0.00
10456,3362,0.00
10457,3372,0.00
10458,3384,0.00
10459,3409,0.00
10460,3419,0.00
10461,3424,0.00
10462,3429,0.00
10463,3434,0.00
10464,3449,0.00
10465,3457,0.00
10466,3462,0.00
10467,3498,0.00
10468,3505,0.00
10469,3510,0.00
10470,3517,0.00
10471,3532,0.00
10472,3538,0.00
10473,3543,0.00
10474,3557,0.00
10475,3567,0.00
10476,3590,0.00
10477,3597,0.00
10478,3602,0.00
10479,3618,0.00
10480,3628,0.00
10481,3675,0.00
10482,3697,0.00
10483,3707,0.00
10484,3713,0.00
10485,3726,0.00
10486,3732,0.00
10487,3788,0.00
10488,3794,0.00
10489,3803,0.00
10490,3809,0.00
10491,3814,0.00
10492,3819,0.00
10493,3827,0.00
10494,3842,0.00
10495,3847,0.00
10496,3859,0.00
10497,3867,0.00
10498,3872,0.00
10499,3883,0.00
10500,3888,0.00
10501,3893,0.00
10502,3898,0.00
10503,3903,0.00
10504,3908,0.00
10505,3913,0.00
10506,3919,0.00
10507,3925,0.00
10508,3930,0.00
10509,3935,0.00
10510,3946,0.00
10511,3951,0.00
10512,3956,0.00
10513,3961,0.00
10514,3968,0.00
10515,3985,0.00
10516,4024,0.00
10517,4035,0.00
10518,4041,0.00
10519,4046,0.00
10520,4053,0.00
10521,4069,0.00
10522,4079,0.00
10523,4121,0.00
10524,4129,0.00
10525,4134,0.00
10526,4142,0.00
10527,4151,0.00
10528,4161,0.00
10529,4170,0.00
10530,4204,0.00
10531,4221,0.00
10532,4234,0.00
10533,4239,0.00
10534,4244,0.00
10535,4249,0.00
10536,4254,0.00
10537,4259,0.00
10538,4264,0.00
10539,4292,0.00
10540,4298,0.00
10541,4390,0.00
10542,4402,0.00
10543,4407,0.00
10544,4412,0.00
10545,4417,0.00
10546,4440,0.00
10547,4449,0.00
10548,4458,0.00
10549,4463,0.00
10550,4468,0.00
10551,4473,0.00
10552,4478,0.00
10553,4483,0.00
10554,4496,0.00
10555,4501,0.00
10556,4506,0.00
10557,4516,0.00
10558,4523,0.00
10559,4549,0.00
10560,4561,0.00
10561,4572,0.00
10562,4577,0.00
10563,4587,0.00
10564,4602,0.00
10565,4607,0.00
10566,4612,0.00
10567,4617,0.00
10568,4646,0.00
10569,4652,0.00
10570,4661,0.00
10571,4668,0.00
10572,4673,0.00
10573,4678,0.00
10574,4687,0.00
10575,4726,0.00
10576,4732,0.00
10577,4737,0.00
10578,4742,0.00
10579,4747,0.00
10580,4766,0.00
10581,4773,0.00
10582,4817,0.00
10583,4822,0.00
10584,4827,0.00
10585,4838,0.00
10586,4843,0.00
10587,4850,0.00
10588,4877,0.00
10589,4883,0.00
10590,4889,0.00
10591,4897,0.00
10592,4908,0.00
10593,4923,0.00
10594,4933,0.00
10595,4985,0.00
10596,4995,0.00
10597,5006,0.00
10598,5018,0.00
10599,5023,0.00
10600,5028,0.00
10601,5050,0.00
10602,5073,0.00
10603,5100,0.00
10604,5105,0.00
10605,5111,0.00
10606,5142,0.00
10607,5159,0.00
10608,5164,0.00
10609,5169,0.00
10610,5174,0.00
10611,5179,0.00
10612,5185,0.00
10613,5190,0.00
10614,5204,0.00
10615,5209,0.00
10616,5214,0.00
10617,5225,0.00
10618,5233,0.00
10619,5238,0.00
10620,5244,0.00
10621,5249,0.00
10622,5271,0.00
10623,5276,0.00
10624,5282,0.00
10625,5287,0.00
10626,5310,0.00
10627,5315,0.00
10628,5321,0.00
10629,5326,0.00
10630,5331,0.00
10631,5336,0.00
10632,5342,0.00
10633,5347,0.00
10634,5352,0.00
10635,5357,0.00
10636,5362,0.00
10637,5368,0.00
10638,5379,0.00
10639,5385,0.00
10640,5390,0.00
10641,5398,0.00
10642,5406,0.00
10643,5411,0.00
10644,5419,0.00
10645,5424,0.00
10646,5429,0.00
10647,5434,0.00
10648,5439,0.00
10649,5445,0.00
10650,5450,0.00
10651,5455,0.00
10652,5460,0.00
10653,5465,0.00
10654,5470,0.00
10655,5475,0.00
10656,5480,0.00
10657,5485,0.00
10658,5490,0.00
10659,5495,0.00
10660,5500,0.00
10661,5505,0.00
10662,5510,0.00
10663,5515,0.00
10664,5520,0.00
10665,5525,0.00
10666,5530,0.00
10667,5536,0.00
10668,5541,0.00
10669,5546,0.00
10670,5551,0.00
10671,5556,0.00
10672,5561,0.00
10673,5566,0.00
10674,5571,0.00
10675,5576,0.00
10676,5582,0.00
10677,5587,0.00
10678,5592,0.00
10679,5597,0.00
10680,5612,0.00
10681,5644,0.00
10682,5650,0.00
10683,5655,0.00
10684,5667,0.00
10685,5690,0.00
10686,5754,0.00
10687,5759,0.00
10688,5773,0.00
10689,5791,0.00
10690,5798,0.00
10691,5803,0.00
10692,5813,0.00
10693,5821,0.00
10694,5827,0.00
10695,5832,0.00
10696,5838,0.00
10697,5843,0.00
10698,5848,0.00
10699,5853,0.00
10700,5878,0.00
10701,5909,0.00
10702,5916,0.00
10703,5929,0.00
10704,5934,0.00
10705,5939,0.00
10706,5944,0.00
10707,5961,0.00
10708,5966,0.00
10709,5974,0.00
10710,5994,0.00
10711,5999,0.00
10712,6017,0.00
10713,6023,0.00
10714,6037,0.00
10715,6082,0.00
10716,6087,0.00
10717,6092,0.00
10718,6100,0.00
10719,6111,0.00
10720,6116,0.00
10721,6123,0.00
10722,6136,0.00
10723,6146,0.00
10724,6151,0.00
10725,6160,0.00
10726,6165,0.00
10727,6185,0.00
10728,6192,0.00
10729,6197,0.00
10730,6202,0.00
10731,6207,0.00
10732,6212,0.00
10733,6217,0.00
10734,6222,0.00
10735,6228,0.00
10736,6233,0.00
10737,6238,0.00
10738,6243,0.00
10739,6248,0.00
10740,6253,0.00
10741,6258,0.00
10742,6288,0.00
10743,6294,0.00
10744,6302,0.00
10745,6318,0.00
10746,6340,0.00
10747,6345,0.00
10748,6350,0.00
10749,6355,0.00
10750,6363,0.00
10751,6376,0.00
10752,6390,0.00
10753,6396,0.00
10754,6401,0.00
10755,6407,0.00
10756,6418,0.00
10757,6423,0.00
10758,6433,0.00
10759,6441,0.00
10760,6446,0.00
10761,6451,0.00
10762,6475,0.00
10763,6483,0.00
10764,6488,0.00
10765,6493,0.00
10766,6500,0.00
10767,6512,0.00
10768,6517,0.00
10769,6522,0.00
10770,6532,0.00
10771,6579,0.00
10772,6608,0.00
10773,6613,0.00
10774,6618,0.00
10775,6625,0.00
10776,6647,0.00
10777,6655,0.00
10778,6678,0.00
10779,6684,0.00
10780,6697,0.00
10781,6721,0.00
10782,6726,0.00
10783,6731,0.00
10784,6745,0.00
10785,6779,0.00
10786,6784,0.00
10787,6805,0.00
10788,6814,0.00
10789,6825,0.00
10790,6833,0.00
10791,6839,0.00
10792,6861,0.00
10793,6891,0.00
10794,6896,0.00
10795,6901,0.00
10796,6907,0.00
10797,6920,0.00
10798,6933,0.00
10799,6947,0.00
10800,6954,0.00
10801,6959,0.00
10802,6965,0.00
10803,6970,0.00
10804,7038,0.00
10805,7043,0.00
10806,7062,0.00
10807,7067,0.00
10808,7073,0.00
10809,7078,0.00
10810,7083,0.00
10811,7088,0.00
10812,7093,0.00
10813,7101,0.00
10814,7144,0.00
10815,7150,0.00
10816,7155,0.00
10817,7160,0.00
10818,7165,0.00
10819,7175,0.00
10820,7188,0.00
10821,7193,0.00
10822,7198,0.00
10823,7203,0.00
10824,7208,0.00
10825,7213,0.00
10826,7218,0.00
10827,7238,0.00
10828,7253,0.00
10829,7265,0.00
10830,7282,0.00
10831,7289,0.00
10832,7297,0.00
10833,7331,0.00
10834,7336,0.00
10835,7360,0.00
10836,7379,0.00
10837,7384,0.00
10838,7391,0.00
10839,7396,0.00
10840,7401,0.00
10841,7407,0.00
10842,7412,0.00
10843,7419,0.00
10844,7424,0.00
10845,7433,0.00
10846,7440,0.00
10847,7445,0.00
10848,7476,0.00
10849,7504,0.00
10850,7517,0.00
10851,7523,0.00
10852,7546,0.00
10853,7555,0.00
10854,7560,0.00
10855,7565,0.00
10856,7571,0.00
10857,7576,0.00
10858,7581,0.00
10859,7586,0.00
10860,7593,0.00
10861,7626,0.00
10862,7638,0.00
10863,7654,0.00
10864,7660,0.00
10865,7713,0.00
10866,7718,0.00
10867,7732,0.00
10868,7768,0.00
10869,7773,0.00
10870,7779,0.00
10871,7835,0.00
10872,7851,0.00
10873,7856,0.00
10874,7874,0.00
10875,7886,0.00
10876,7905,0.00
10877,7910,0.00
10878,7915,0.00
10879,7921,0.00
10880,7936,0.00
10881,7946,0.00
10882,7962,0.00
10883,7982,0.00
10884,7987,0.00
10885,7992,0.00
10886,8012,0.00
10887,8036,0.00
10888,8041,0.00
10889,8059,0.00
10890,8104,0.00
10891,8125,0.00
10892,8162,0.00
10893,8167,0.00
10894,8172,0.00
10895,8177,0.00
10896,8183,0.00
10897,8188,0.00
10898,8193,0.00
10899,8198,0.00
10900,8208,0.00
10901,8213,0.00
10902,8218,0.00
10903,8223,0.00
10904,8228,0.00
10905,8233,0.00
10906,8238,0.00
10907,8243,0.00
10908,8248,0.00
10909,8265,0.00
10910,8272,0.00
10911,8278,0.00
10912,8293,0.00
10913,8298,0.00
10914,8303,0.00
10915,8324,0.00
10916,8344,0.00
10917,8349,0.00
10918,8389,0.00
10919,8403,0.00
10920,8408,0.00
10921,8413,0.00
10922,8418,0.00
10923,8423,0.00
10924,8428,0.00
10925,8463,0.00
10926,8472,0.00
10927,8501,0.00
10928,8506,0.00
10929,8522,0.00
10930,8528,0.00
10931,8534,0.00
10932,8539,0.00
10933,8550,0.00
10934,8556,0.00
10935,8591,0.00
10936,8607,0.00
10937,8613,0.00
10938,8620,0.00
10939,8625,0.00
10940,8631,0.00
10941,8640,0.00
10942,8646,0.00
10943,8652,0.00
10944,8657,0.00
10945,8663,0.00
10946,8668,0.00
10947,8673,0.00
10948,8678,0.00
10949,8703,0.00
10950,8724,0.00
10951,8733,0.00
10952,8747,0.00
10953,8752,0.00
10954,8760,0.00
10955,8765,0.00
10956,8775,0.00
10957,8780,0.00
10958,8785,0.00
10959,8790,0.00
10960,8795,0.00
10961,8800,0.00
10962,8805,0.00
10963,8810,0.00
10964,8815,0.00
10965,8820,0.00
10966,8825,0.00
10967,8830,0.00
10968,8835,0.00
10969,8840,0.00
10970,8845,0.00
10971,8902,0.00
10972,8910,0.00
10973,8915,0.00
10974,8938,0.00
10975,8945,0.00
10976,8952,0.00
10977,8957,0.00
10978,8962,0.00
10979,8967,0.00
10980,8973,0.00
10981,8978,0.00
10982,9004,0.00
10983,9012,0.00
10984,9021,0.00
10985,9029,0.00
10986,9042,0.00
10987,9047,0.00
10988,9056,0.00
10989,9073,0.00
10990,9078,0.00
10991,9083,0.00
10992,9088,0.00
10993,9125,0.00
10994,9167,0.00
10995,9181,0.00
10996,9191,0.00
10997,9196,0.00
10998,9229,0.00
10999,9234,0.00
11000,9239,0.00
11001,9244,0.00
11002,9249,0.00
11003,9254,0.00
11004,9259,0.00
11005,9264,0.00
11006,9269,0.00
11007,9278,0.00
11008,9284,0.00
11009,9291,0.00
11010,9301,0.00
11011,9306,0.00
11012,9350,0.00
11013,9356,0.00
11014,9365,0.00
11015,9385,0.00
11016,9440,0.00
11017,9452,0.00
11018,9460,0.00
11019,9467,0.00
11020,9472,0.00
11021,9480,0.00
11022,9521,0.00
11023,9526,0.00
11024,9532,0.00
11025,9537,0.00
11026,9544,0.00
11027,9550,0.00
11028,9555,0.00
11029,9560,0.00
11030,9565,0.00
11031,9570,0.00
11032,9575,0.00
11033,9590,0.00
11034,9597,0.00
11035,9617,0.00
11036,9622,0.00
11037,9627,0.00
11038,9632,0.00
11039,9645,0.00
11040,9665,0.00
11041,9709,0.00
11042,9720,0.00
11043,9726,0.00
11044,9775,0.00
11045,9784,0.00
11046,9789,0.00
11047,9806,0.00
11048,9811,0.00
11049,9823,0.00
11050,9828,0.00
11051,9833,0.00
11052,9845,0.00
11053,9850,0.00
11054,9855,0.00
11055,9860,0.00
11056,9865,0.00
11057,9870,0.00
11058,9876,0.00
11059,9881,0.00
11060,9886,0.00
11061,9891,0.00
11062,9896,0.00
11063,9902,0.00
11064,9907,0.00
11065,9913,0.00
11066,9918,0.00
11067,9923,0.00
11068,9928,0.00
11069,9933,0.00
11070,9946,0.00
11071,9951,0.00
11072,9960,0.00
11073,9980,0.00
11074,9985,0.00
11075,9995,0.00
11076,10000,0.00
11077,10005,0.00
11078,10010,0.00
11079,10015,0.00
11080,10020,0.00
11081,10025,0.00
11082,10030,0.00
11083,10036,0.00
11084,10041,0.00
11085,10046,0.00
11086,10057,0.00
11087,10075,0.00
11088,10096,0.00
11089,10101,0.00
11090,10121,0.00
11091,10126,0.00
11092,10131,0.00
11093,10136,0.00
11094,10141,0.00
11095,10146,0.00
11096,10151,0.00
11097,10156,0.00
11098,10161,0.00
11099,10166,0.00
11100,10171,0.00
11101,10176,0.00
11102,10181,0.00
11103,10187,0.00
11104,10197,0.00
11105,10205,0.00
11106,10210,0.00
11107,10219,0.00
11108,10225,0.00
11109,10230,0.00
11110,10249,0.00
11111,10262,0.00
11112,10268,0.00
11113,10273,0.00
11114,10278,0.00
11115,10283,0.00
11116,10288,0.00
11117,10293,0.00
11118,10298,0.00
11119,10303,0.00
11120,10309,0.00
11121,10317,0.00
11122,10347,0.00
11123,10366,0.00
11124,10373,0.00
11125,10378,0.00
11126,10383,0.00
11127,10390,0.00
11128,10413,0.00
11129,10419,0.00
11130,10435,0.00
11131,10461,0.00
11132,10468,0.00
11133,10484,0.00
11134,10491,0.00
11135,10529,0.00
11136,10566,0.00
11137,10571,0.00
11138,10578,0.00
11139,10583,0.00
11140,10590,0.00
11141,10599,0.00
11142,10605,0.00
11143,10610,0.00
11144,10615,0.00
11145,10629,0.00
11146,10634,0.00
11147,10639,0.00
11148,10646,0.00
11149,10651,0.00
11150,10665,0.00
11151,10674,0.00
11152,10680,0.00
11153,10685,0.00
11154,10691,0.00
11155,10700,0.00
11156,10706,0.00
11157,10711,0.00
11158,10725,0.00
11159,10733,0.00
11160,10738,0.00
11161,10743,0.00
11162,10748,0.00
11163,10753,0.00
11164,10758,0.00
11165,10763,0.00
11166,10768,0.00
11167,10773,0.00
11168,10778,0.00
11169,10787,0.00
11170,10803,0.00
11171,10808,0.00
11172,10813,0.00
11173,10818,0.00
11174,10823,0.00
11175,10830,0.00
11176,10846,0.00
11177,10851,0.00
11178,10856,0.00
11179,10861,0.00
11180,10866,0.00
11181,10871,0.00
11182,10876,0.00
11183,10881,0.00
11184,10890,0.00
11185,10896,0.00
11186,10910,0.00
11187,10917,0.00
11188,10922,0.00
11189,10932,0.00
11190,10937,0.00
11191,10942,0.00
11192,10947,0.00
11193,10952,0.00
11194,10957,0.00
11195,10963,0.00
11196,10977,0.00
11197,10982,0.00
11198,10987,0.00
11199,10994,0.00
11200,10999,0.00
11201,11013,0.00
11202,11019,0.00
11203,11025,0.00
11204,11035,0.00
11205,11050,0.00
11206,11055,0.00
11207,11065,0.00
11208,11080,0.00
11209,11102,0.00
11210,11107,0.00
11211,11112,0.00
11212,11119,0.00
11213,11127,0.00
11214,11133,0.00
11215,11139,0.00
11216,11144,0.00
11217,11149,0.00
11218,11154,0.00
11219,11159,0.00
11220,11164,0.00
11221,11169,0.00
11222,11174,0.00
11223,11179,0.00
11224,11184,0.00
11225,11192,0.00
11226,11199,0.00
11227,11204,0.00
11228,11209,0.00
11229,11214,0.00
11230,11219,0.00
11231,11224,0.00
11232,11229,0.00
11233,11236,0.00
11234,11294,0.00
11235,11300,0.00
11236,11305,0.00
11237,11318,0.00
11238,11323,0.00
11239,11328,0.00
11240,11335,0.00
11241,11346,0.00
11242,11351,0.00
11243,11356,0.00
11244,11361,0.00
11245,11366,0.00
11246,11371,0.00
11247,11397,0.00
11248,11411,0.00
11249,11416,0.00
11250,11430,0.00
11251,11439,0.00
11252,11447,0.00
11253,11464,0.00
11254,11469,0.00
11255,11474,0.00
11256,11485,0.00
11257,11496,0.00
11258,11509,0.00
11259,11514,0.00
11260,11527,0.00
11261,11532,0.00
11262,11537,0.00
11263,11542,0.00
11264,11547,0.00
11265,11552,0.00
11266,11557,0.00
11267,11562,0.00
11268,11567,0.00
11269,11572,0.00
11270,11577,0.00
11271,11582,0.00
11272,11589,0.00
11273,11594,0.00
11274,11599,0.00
11275,11608,0.00
11276,11632,0.00
11277,11699,0.00
11278,11704,0.00
11279,11709,0.00
11280,11714,0.00
11281,11719,0.00
11282,11726,0.00
11283,11731,0.00
11284,11736,0.00
11285,11742,0.00
11286,11750,0.00
11287,11773,0.00
11288,11790,0.00
11289,11797,0.00
11290,11807,0.00
11291,11814,0.00
11292,11823,0.00
11293,11829,0.00
11294,11834,0.00
11295,11839,0.00
11296,11844,0.00
11297,11849,0.00
11298,11854,0.00
11299,11859,0.00
11300,11864,0.00
11301,11869,0.00
11302,11874,0.00
11303,11879,0.00
11304,11885,0.00
11305,11890,0.00
11306,11895,0.00
11307,11900,0.00
11308,11916,0.00
11309,11923,0.00
11310,11928,0.00
11311,11933,0.00
11312,11938,0.00
11313,11943,0.00
11314,11948,0.00
11315,11953,0.00
11316,11958,0.00
11317,11963,0.00
11318,11968,0.00
11319,11973,0.00
11320,11979,0.00
11321,11985,0.00
11322,11990,0.00
11323,12011,0.00
11324,12018,0.00
11325,12034,0.00
11326,12048,0.00
11327,12053,0.00
11328,12058,0.00
11329,12063,0.00
11330,12068,0.00
11331,12073,0.00
11332,12078,0.00
11333,12083,0.00
11334,12088,0.00
11335,12093,0.00
11336,12098,0.00
11337,12103,0.00
11338,12108,0.00
11339,12113,0.00
11340,12118,0.00
11341,12123,0.00
11342,12129,0.00
11343,12134,0.00
11344,12139,0.00
11345,12146,0.00
11346,12151,0.00
11347,12156,0.00
11348,12161,0.00
11349,12166,0.00
11350,12171,0.00
11351,12176,0.00
11352,12182,0.00
11353,12187,0.00
11354,12192,0.00
11355,12197,0.00
11356,12202,0.00
11357,12207,0.00
11358,12213,0.00
11359,12218,0.00
11360,12223,0.00
11361,12228,0.00
11362,12233,0.00
11363,12238,0.00
11364,12243,0.00
11365,12248,0.00
11366,12253,0.00
11367,12258,0.00
11368,12263,0.00
11369,12268,0.00
11370,12293,0.00
11371,12305,0.00
11372,12330,0.00
11373,12335,0.00
11374,12341,0.00
11375,12346,0.00
11376,12352,0.00
11377,12357,0.00
11378,12385,0.00
11379,12408,0.00
11380,12424,0.00
11381,12429,0.00
11382,12434,0.00
11383,12439,0.00
11384,12444,0.00
11385,12449,0.00
11386,12454,0.00
11387,12459,0.00
11388,12464,0.00
11389,12469,0.00
11390,12474,0.00
11391,12479,0.00
11392,12484,0.00
11393,12489,0.00
11394,12494,0.00
11395,12499,0.00
11396,12504,0.00
11397,12509,0.00
11398,12515,0.00
11399,12522,0.00
11400,12528,0.00
11401,12533,0.00
11402,12538,0.00
11403,12543,0.00
11404,12553,0.00
11405,12558,0.00
11406,12588,0.00
11407,12593,0.00
11408,12598,0.00
11409,12603,0.00
11410,12608,0.00
11411,12613,0.00
11412,12618,0.00
11413,12623,0.00
