purchases_id,BillNumber,BillDate,client_id
11358,548537,"2011-03-31 17:35:00",915
11359,548537,"2011-03-31 17:35:00",225
11360,548537,"2011-03-31 17:35:00",33
11361,548538,"2011-03-31 17:36:00",1256
11362,548538,"2011-03-31 17:36:00",1051
11363,548538,"2011-03-31 17:36:00",915
11364,548538,"2011-03-31 17:36:00",225
11365,548538,"2011-03-31 17:36:00",33
11366,548539,"2011-03-31 17:37:00",1256
11367,548539,"2011-03-31 17:37:00",1051
11368,548539,"2011-03-31 17:37:00",915
11369,548539,"2011-03-31 17:37:00",225
11370,548539,"2011-03-31 17:37:00",33
11371,548540,"2011-03-31 17:51:00",1256
11372,548540,"2011-03-31 17:51:00",1051
11373,548540,"2011-03-31 17:51:00",915
11374,548540,"2011-03-31 17:51:00",225
11375,548540,"2011-03-31 17:51:00",33
11376,548541,"2011-03-31 17:59:00",2193
11377,548542,"2011-03-31 18:05:00",2194
11378,C548543,"2011-03-31 18:44:00",727
11379,548544,"2011-03-31 18:49:00",727
11380,548545,"2011-03-31 19:12:00",1683
11381,548546,"2011-03-31 19:20:00",972
11382,548547,"2011-03-31 19:42:00",2195
11383,548548,"2011-03-31 19:54:00",2196
11384,548549,"2011-03-31 19:55:00",454
11385,548550,"2011-04-01 08:22:00",1246
11386,548551,"2011-04-01 08:56:00",2197
11387,548552,"2011-04-01 09:06:00",1476
11388,548553,"2011-04-01 09:19:00",1094
11389,548554,"2011-04-01 09:19:00",39
11390,548555,"2011-04-01 09:21:00",38
11391,548556,"2011-04-01 09:25:00",39
11392,548557,"2011-04-01 09:56:00",415
11393,548558,"2011-04-01 10:05:00",2198
11394,548559,"2011-04-01 10:08:00",1955
11395,548560,"2011-04-01 10:10:00",78
11396,548561,"2011-04-01 10:11:00",2199
11397,548562,"2011-04-01 10:18:00",1256
11398,548562,"2011-04-01 10:18:00",1051
11399,548562,"2011-04-01 10:18:00",915
11400,548562,"2011-04-01 10:18:00",225
11401,548562,"2011-04-01 10:18:00",33
11402,548563,"2011-04-01 10:21:00",282
11403,C548564,"2011-04-01 10:22:00",1563
11404,548565,"2011-04-01 10:23:00",2200
11405,548566,"2011-04-01 10:27:00",846
11406,548567,"2011-04-01 10:34:00",322
11407,548568,"2011-04-01 10:43:00",641
11408,C548573,"2011-04-01 10:45:00",2128
11409,C548576,"2011-04-01 10:46:00",1155
11410,C548577,"2011-04-01 10:46:00",39
11411,548604,"2011-04-01 10:58:00",1256
11412,548604,"2011-04-01 10:58:00",1051
11413,548604,"2011-04-01 10:58:00",915
11414,548604,"2011-04-01 10:58:00",225
11415,548604,"2011-04-01 10:58:00",33
11416,C548605,"2011-04-01 11:03:00",1256
11417,C548605,"2011-04-01 11:03:00",1051
11418,C548605,"2011-04-01 11:03:00",915
11419,C548605,"2011-04-01 11:03:00",225
11420,C548605,"2011-04-01 11:03:00",33
11421,548606,"2011-04-01 11:10:00",633
11422,548608,"2011-04-01 11:20:00",2201
11423,C548607,"2011-04-01 11:20:00",538
11424,C548609,"2011-04-01 11:22:00",1406
11425,548610,"2011-04-01 11:28:00",348
11426,548611,"2011-04-01 11:31:00",595
11427,548612,"2011-04-01 11:34:00",1457
11428,548613,"2011-04-01 11:46:00",39
11429,548614,"2011-04-01 11:47:00",634
11430,548615,"2011-04-01 11:47:00",1256
11431,548615,"2011-04-01 11:47:00",1051
11432,548615,"2011-04-01 11:47:00",915
11433,548615,"2011-04-01 11:47:00",225
11434,548615,"2011-04-01 11:47:00",33
11435,548616,"2011-04-01 11:48:00",2202
11436,548617,"2011-04-01 11:50:00",1706
11437,548618,"2011-04-01 11:50:00",870
11438,548619,"2011-04-01 11:51:00",1706
11439,548620,"2011-04-01 11:53:00",1256
11440,548620,"2011-04-01 11:53:00",1051
11441,548620,"2011-04-01 11:53:00",915
11442,548620,"2011-04-01 11:53:00",225
11443,548620,"2011-04-01 11:53:00",33
11444,548621,"2011-04-01 11:54:00",2203
11445,548622,"2011-04-01 12:09:00",1730
11446,548623,"2011-04-01 12:10:00",2204
11447,548624,"2011-04-01 12:12:00",1256
11448,548624,"2011-04-01 12:12:00",1051
11449,548624,"2011-04-01 12:12:00",915
11450,548624,"2011-04-01 12:12:00",225
11451,548624,"2011-04-01 12:12:00",33
11452,C548625,"2011-04-01 12:14:00",458
11453,C548626,"2011-04-01 12:16:00",1786
11454,548627,"2011-04-01 12:19:00",1435
11455,C548628,"2011-04-01 12:19:00",1659
11456,548629,"2011-04-01 12:21:00",1435
11457,548630,"2011-04-01 12:22:00",1435
11458,548631,"2011-04-01 12:24:00",1659
11459,548632,"2011-04-01 12:25:00",2205
11460,548633,"2011-04-01 12:25:00",1435
11461,548634,"2011-04-01 12:26:00",841
11462,548635,"2011-04-01 12:27:00",1435
11463,548636,"2011-04-01 12:29:00",116
11464,548637,"2011-04-01 12:32:00",1256
11465,548637,"2011-04-01 12:32:00",1051
11466,548637,"2011-04-01 12:32:00",915
11467,548637,"2011-04-01 12:32:00",225
11468,548637,"2011-04-01 12:32:00",33
11469,548638,"2011-04-01 12:34:00",1256
11470,548638,"2011-04-01 12:34:00",1051
11471,548638,"2011-04-01 12:34:00",915
11472,548638,"2011-04-01 12:34:00",225
11473,548638,"2011-04-01 12:34:00",33
11474,548639,"2011-04-01 12:34:00",1256
11475,548639,"2011-04-01 12:34:00",1051
11476,548639,"2011-04-01 12:34:00",915
11477,548639,"2011-04-01 12:34:00",225
11478,548639,"2011-04-01 12:34:00",33
11479,548640,"2011-04-01 12:41:00",855
11480,548641,"2011-04-01 12:56:00",1435
11481,548642,"2011-04-01 13:00:00",135
11482,548643,"2011-04-01 13:01:00",226
11483,548644,"2011-04-01 13:02:00",6
11484,548645,"2011-04-01 13:04:00",962
11485,548646,"2011-04-01 13:15:00",1256
11486,548646,"2011-04-01 13:15:00",1051
11487,548646,"2011-04-01 13:15:00",915
11488,548646,"2011-04-01 13:15:00",225
11489,548646,"2011-04-01 13:15:00",33
11490,C548647,"2011-04-01 13:17:00",2158
11491,548648,"2011-04-01 13:20:00",2206
11492,548649,"2011-04-01 13:21:00",1017
11493,548650,"2011-04-01 13:22:00",2207
11494,548651,"2011-04-01 13:33:00",1320
11495,548652,"2011-04-01 13:34:00",80
11496,548653,"2011-04-01 13:46:00",1256
11497,548653,"2011-04-01 13:46:00",1051
11498,548653,"2011-04-01 13:46:00",915
11499,548653,"2011-04-01 13:46:00",225
11500,548653,"2011-04-01 13:46:00",33
11501,548654,"2011-04-01 13:47:00",2208
11502,548655,"2011-04-01 13:47:00",64
11503,548656,"2011-04-01 14:05:00",50
11504,548657,"2011-04-01 14:07:00",50
11505,548658,"2011-04-01 14:19:00",660
11506,548659,"2011-04-01 14:19:00",117
11507,548660,"2011-04-01 14:24:00",2209
11508,548661,"2011-04-01 14:28:00",984
11509,548662,"2011-04-01 14:31:00",1256
11510,548662,"2011-04-01 14:31:00",1051
11511,548662,"2011-04-01 14:31:00",915
11512,548662,"2011-04-01 14:31:00",225
11513,548662,"2011-04-01 14:31:00",33
11514,548663,"2011-04-01 14:44:00",1256
11515,548663,"2011-04-01 14:44:00",1051
11516,548663,"2011-04-01 14:44:00",915
11517,548663,"2011-04-01 14:44:00",225
11518,548663,"2011-04-01 14:44:00",33
11519,548664,"2011-04-01 14:45:00",69
11520,548665,"2011-04-01 14:53:00",1906
11521,548666,"2011-04-01 14:58:00",802
11522,C548667,"2011-04-01 15:00:00",1733
11523,548668,"2011-04-01 15:03:00",2210
11524,548669,"2011-04-01 15:13:00",2211
11525,548670,"2011-04-01 15:37:00",380
11526,548673,"2011-04-01 16:18:00",22
11527,548674,"2011-04-01 16:38:00",1256
11528,548674,"2011-04-01 16:38:00",1051
11529,548674,"2011-04-01 16:38:00",915
11530,548674,"2011-04-01 16:38:00",225
11531,548674,"2011-04-01 16:38:00",33
11532,548675,"2011-04-01 16:39:00",1256
11533,548675,"2011-04-01 16:39:00",1051
11534,548675,"2011-04-01 16:39:00",915
11535,548675,"2011-04-01 16:39:00",225
11536,548675,"2011-04-01 16:39:00",33
11537,548676,"2011-04-01 16:40:00",1256
11538,548676,"2011-04-01 16:40:00",1051
11539,548676,"2011-04-01 16:40:00",915
11540,548676,"2011-04-01 16:40:00",225
11541,548676,"2011-04-01 16:40:00",33
11542,548677,"2011-04-01 16:40:00",1256
11543,548677,"2011-04-01 16:40:00",1051
11544,548677,"2011-04-01 16:40:00",915
11545,548677,"2011-04-01 16:40:00",225
11546,548677,"2011-04-01 16:40:00",33
11547,548678,"2011-04-01 16:41:00",1256
11548,548678,"2011-04-01 16:41:00",1051
11549,548678,"2011-04-01 16:41:00",915
11550,548678,"2011-04-01 16:41:00",225
11551,548678,"2011-04-01 16:41:00",33
11552,548679,"2011-04-01 16:42:00",1256
11553,548679,"2011-04-01 16:42:00",1051
11554,548679,"2011-04-01 16:42:00",915
11555,548679,"2011-04-01 16:42:00",225
11556,548679,"2011-04-01 16:42:00",33
11557,548680,"2011-04-01 16:43:00",1256
11558,548680,"2011-04-01 16:43:00",1051
11559,548680,"2011-04-01 16:43:00",915
11560,548680,"2011-04-01 16:43:00",225
11561,548680,"2011-04-01 16:43:00",33
11562,548681,"2011-04-01 16:43:00",1256
11563,548681,"2011-04-01 16:43:00",1051
11564,548681,"2011-04-01 16:43:00",915
11565,548681,"2011-04-01 16:43:00",225
11566,548681,"2011-04-01 16:43:00",33
11567,548682,"2011-04-01 16:44:00",1256
11568,548682,"2011-04-01 16:44:00",1051
11569,548682,"2011-04-01 16:44:00",915
11570,548682,"2011-04-01 16:44:00",225
11571,548682,"2011-04-01 16:44:00",33
11572,548683,"2011-04-01 16:45:00",1256
11573,548683,"2011-04-01 16:45:00",1051
11574,548683,"2011-04-01 16:45:00",915
11575,548683,"2011-04-01 16:45:00",225
11576,548683,"2011-04-01 16:45:00",33
11577,548684,"2011-04-01 16:46:00",1256
11578,548684,"2011-04-01 16:46:00",1051
11579,548684,"2011-04-01 16:46:00",915
11580,548684,"2011-04-01 16:46:00",225
11581,548684,"2011-04-01 16:46:00",33
11582,548685,"2011-04-01 16:47:00",1256
11583,548685,"2011-04-01 16:47:00",1051
11584,548685,"2011-04-01 16:47:00",915
11585,548685,"2011-04-01 16:47:00",225
11586,548685,"2011-04-01 16:47:00",33
11587,548686,"2011-04-01 16:49:00",576
11588,548687,"2011-04-01 16:50:00",2212
11589,548692,"2011-04-01 17:04:00",1256
11590,548692,"2011-04-01 17:04:00",1051
11591,548692,"2011-04-01 17:04:00",915
11592,548692,"2011-04-01 17:04:00",225
11593,548692,"2011-04-01 17:04:00",33
11594,548693,"2011-04-01 17:25:00",1256
11595,548693,"2011-04-01 17:25:00",1051
11596,548693,"2011-04-01 17:25:00",915
11597,548693,"2011-04-01 17:25:00",225
11598,548693,"2011-04-01 17:25:00",33
11599,548694,"2011-04-01 17:28:00",1256
11600,548694,"2011-04-01 17:28:00",1051
11601,548694,"2011-04-01 17:28:00",915
11602,548694,"2011-04-01 17:28:00",225
11603,548694,"2011-04-01 17:28:00",33
11604,C548695,"2011-04-03 10:08:00",258
11605,548696,"2011-04-03 10:10:00",258
11606,548697,"2011-04-03 10:49:00",827
11607,548698,"2011-04-03 10:55:00",267
11608,548699,"2011-04-03 11:08:00",1256
11609,548699,"2011-04-03 11:08:00",1051
11610,548699,"2011-04-03 11:08:00",915
11611,548699,"2011-04-03 11:08:00",225
11612,548699,"2011-04-03 11:08:00",33
11613,548700,"2011-04-03 11:11:00",1560
11614,548701,"2011-04-03 11:36:00",773
11615,548702,"2011-04-03 11:36:00",677
11616,548703,"2011-04-03 11:37:00",676
11617,548704,"2011-04-03 11:45:00",141
11618,548705,"2011-04-03 11:47:00",141
11619,548706,"2011-04-03 11:51:00",21
11620,548707,"2011-04-03 12:08:00",2213
11621,548708,"2011-04-03 12:41:00",275
11622,548709,"2011-04-03 12:46:00",849
11623,548710,"2011-04-03 13:24:00",1779
11624,548711,"2011-04-03 14:24:00",643
11625,548712,"2011-04-03 14:42:00",1536
11626,C548713,"2011-04-03 14:53:00",1428
11627,548714,"2011-04-03 15:07:00",1428
11628,548715,"2011-04-03 15:22:00",2214
11629,548716,"2011-04-03 15:50:00",2215
11630,548718,"2011-04-04 08:50:00",183
11631,C548717,"2011-04-04 08:50:00",1961
11632,548720,"2011-04-04 08:58:00",1256
11633,548720,"2011-04-04 08:58:00",1051
11634,548720,"2011-04-04 08:58:00",915
11635,548720,"2011-04-04 08:58:00",225
11636,548720,"2011-04-04 08:58:00",33
11637,C548721,"2011-04-04 08:59:00",956
11638,C548722,"2011-04-04 09:00:00",390
11639,C548723,"2011-04-04 09:02:00",1744
11640,C548724,"2011-04-04 09:04:00",1899
11641,548725,"2011-04-04 09:08:00",929
11642,548726,"2011-04-04 09:38:00",22
11643,C548727,"2011-04-04 09:45:00",1997
11644,548728,"2011-04-04 09:55:00",694
11645,C548729,"2011-04-04 09:57:00",740
11646,548730,"2011-04-04 10:11:00",2216
11647,C548731,"2011-04-04 10:12:00",555
11648,548732,"2011-04-04 10:16:00",2217
11649,548733,"2011-04-04 10:29:00",2218
11650,548734,"2011-04-04 10:40:00",2219
11651,548735,"2011-04-04 10:52:00",345
11652,548736,"2011-04-04 11:01:00",533
11653,548737,"2011-04-04 11:18:00",239
11654,C548738,"2011-04-04 11:22:00",2066
11655,548739,"2011-04-04 11:28:00",1944
11656,548740,"2011-04-04 11:34:00",419
11657,548741,"2011-04-04 12:00:00",2220
11658,548742,"2011-04-04 12:00:00",7
11659,548743,"2011-04-04 12:05:00",1211
11660,548744,"2011-04-04 12:07:00",1997
11661,548745,"2011-04-04 12:10:00",115
11662,548746,"2011-04-04 12:11:00",115
11663,548747,"2011-04-04 12:17:00",2221
11664,C548748,"2011-04-04 12:28:00",2221
11665,548749,"2011-04-04 12:29:00",878
11666,548757,"2011-04-04 12:31:00",444
11667,548768,"2011-04-04 12:34:00",2222
11668,548780,"2011-04-04 12:37:00",2223
11669,548792,"2011-04-04 12:42:00",2066
11670,548796,"2011-04-04 12:42:00",107
11671,548801,"2011-04-04 12:44:00",2224
11672,548806,"2011-04-04 12:52:00",1302
11673,548807,"2011-04-04 12:54:00",317
11674,548808,"2011-04-04 12:55:00",1480
11675,548813,"2011-04-04 13:03:00",1279
11676,548820,"2011-04-04 13:04:00",1279
11677,C548830,"2011-04-04 13:08:00",1279
11678,C548834,"2011-04-04 13:09:00",1279
11679,C548851,"2011-04-04 13:14:00",9
11680,548856,"2011-04-04 13:26:00",9
11681,C548857,"2011-04-04 13:28:00",9
11682,548858,"2011-04-04 13:29:00",69
11683,548859,"2011-04-04 13:32:00",678
11684,548860,"2011-04-04 13:38:00",1183
11685,548861,"2011-04-04 13:42:00",2225
11686,548862,"2011-04-04 13:47:00",2226
11687,548863,"2011-04-04 13:57:00",9
11688,548864,"2011-04-04 14:00:00",2227
11689,548865,"2011-04-04 14:09:00",2228
11690,C548866,"2011-04-04 14:09:00",95
11691,548867,"2011-04-04 14:17:00",2229
11692,548868,"2011-04-04 14:28:00",2230
11693,548869,"2011-04-04 14:31:00",1029
11694,548870,"2011-04-04 14:41:00",95
11695,548871,"2011-04-04 14:42:00",1473
11696,548872,"2011-04-04 14:42:00",2230
11697,548873,"2011-04-04 15:10:00",176
11698,548874,"2011-04-04 15:18:00",1979
11699,548886,"2011-04-04 15:23:00",1256
11700,548886,"2011-04-04 15:23:00",1051
11701,548886,"2011-04-04 15:23:00",915
11702,548886,"2011-04-04 15:23:00",225
11703,548886,"2011-04-04 15:23:00",33
11704,548887,"2011-04-04 15:24:00",1256
11705,548887,"2011-04-04 15:24:00",1051
11706,548887,"2011-04-04 15:24:00",915
11707,548887,"2011-04-04 15:24:00",225
11708,548887,"2011-04-04 15:24:00",33
11709,548888,"2011-04-04 15:25:00",1256
11710,548888,"2011-04-04 15:25:00",1051
11711,548888,"2011-04-04 15:25:00",915
11712,548888,"2011-04-04 15:25:00",225
11713,548888,"2011-04-04 15:25:00",33
11714,548889,"2011-04-04 15:26:00",1256
11715,548889,"2011-04-04 15:26:00",1051
11716,548889,"2011-04-04 15:26:00",915
11717,548889,"2011-04-04 15:26:00",225
11718,548889,"2011-04-04 15:26:00",33
11719,548890,"2011-04-04 15:26:00",1256
11720,548890,"2011-04-04 15:26:00",1051
11721,548890,"2011-04-04 15:26:00",915
11722,548890,"2011-04-04 15:26:00",225
11723,548890,"2011-04-04 15:26:00",33
11724,C548891,"2011-04-04 15:34:00",117
11725,548892,"2011-04-04 15:35:00",751
11726,548893,"2011-04-04 15:54:00",1256
11727,548893,"2011-04-04 15:54:00",1051
11728,548893,"2011-04-04 15:54:00",915
11729,548893,"2011-04-04 15:54:00",225
11730,548893,"2011-04-04 15:54:00",33
11731,548894,"2011-04-04 16:01:00",1256
11732,548894,"2011-04-04 16:01:00",1051
11733,548894,"2011-04-04 16:01:00",915
11734,548894,"2011-04-04 16:01:00",225
11735,548894,"2011-04-04 16:01:00",33
11736,548895,"2011-04-04 16:14:00",1256
11737,548895,"2011-04-04 16:14:00",1051
11738,548895,"2011-04-04 16:14:00",915
11739,548895,"2011-04-04 16:14:00",225
11740,548895,"2011-04-04 16:14:00",33
11741,548896,"2011-04-04 16:21:00",22
11742,548897,"2011-04-04 16:22:00",1256
11743,548897,"2011-04-04 16:22:00",1051
11744,548897,"2011-04-04 16:22:00",915
11745,548897,"2011-04-04 16:22:00",225
11746,548897,"2011-04-04 16:22:00",33
11747,548898,"2011-04-04 16:28:00",803
11748,548899,"2011-04-04 16:31:00",154
11749,548900,"2011-04-04 16:36:00",874
11750,548901,"2011-04-04 16:47:00",1256
11751,548901,"2011-04-04 16:47:00",1051
11752,548901,"2011-04-04 16:47:00",915
11753,548901,"2011-04-04 16:47:00",225
11754,548901,"2011-04-04 16:47:00",33
11755,C548906,"2011-04-05 08:24:00",1730
11756,548907,"2011-04-05 08:25:00",2161
11757,C548908,"2011-04-05 08:25:00",2173
11758,548909,"2011-04-05 08:43:00",236
11759,548910,"2011-04-05 08:51:00",1505
11760,548911,"2011-04-05 09:09:00",1113
11761,548912,"2011-04-05 09:32:00",2231
11762,548913,"2011-04-05 09:45:00",2134
11763,C548914,"2011-04-05 09:46:00",2134
11764,C548915,"2011-04-05 09:53:00",903
11765,548916,"2011-04-05 10:07:00",41
11766,548917,"2011-04-05 10:13:00",382
11767,548918,"2011-04-05 10:13:00",2232
11768,548919,"2011-04-05 10:18:00",230
11769,548920,"2011-04-05 10:19:00",1591
11770,548940,"2011-04-05 10:31:00",165
11771,C548941,"2011-04-05 10:32:00",165
11772,548942,"2011-04-05 10:40:00",1197
11773,548945,"2011-04-05 10:45:00",1256
11774,548945,"2011-04-05 10:45:00",1051
11775,548945,"2011-04-05 10:45:00",915
11776,548945,"2011-04-05 10:45:00",225
11777,548945,"2011-04-05 10:45:00",33
11778,C548947,"2011-04-05 10:45:00",2233
11779,548952,"2011-04-05 10:46:00",1839
11780,548955,"2011-04-05 10:47:00",876
11781,548968,"2011-04-05 10:58:00",1279
11782,548969,"2011-04-05 11:01:00",912
11783,548970,"2011-04-05 11:03:00",912
11784,548971,"2011-04-05 11:29:00",367
11785,C548972,"2011-04-05 11:42:00",2163
11786,548973,"2011-04-05 11:44:00",2163
11787,548974,"2011-04-05 11:47:00",385
11788,548975,"2011-04-05 11:47:00",361
11789,C548976,"2011-04-05 11:50:00",1997
11790,548977,"2011-04-05 11:54:00",1256
11791,548977,"2011-04-05 11:54:00",1051
11792,548977,"2011-04-05 11:54:00",915
11793,548977,"2011-04-05 11:54:00",225
11794,548977,"2011-04-05 11:54:00",33
11795,548978,"2011-04-05 12:08:00",807
11796,548979,"2011-04-05 12:12:00",190
11797,548980,"2011-04-05 12:21:00",1256
11798,548980,"2011-04-05 12:21:00",1051
11799,548980,"2011-04-05 12:21:00",915
11800,548980,"2011-04-05 12:21:00",225
11801,548980,"2011-04-05 12:21:00",33
11802,548981,"2011-04-05 12:24:00",2234
11803,C548982,"2011-04-05 12:27:00",415
11804,548983,"2011-04-05 12:30:00",2235
11805,548984,"2011-04-05 12:37:00",2233
11806,548985,"2011-04-05 12:46:00",317
11807,548986,"2011-04-05 12:46:00",1256
11808,548986,"2011-04-05 12:46:00",1051
11809,548986,"2011-04-05 12:46:00",915
11810,548986,"2011-04-05 12:46:00",225
11811,548986,"2011-04-05 12:46:00",33
11812,548987,"2011-04-05 12:50:00",2236
11813,548988,"2011-04-05 13:07:00",691
11814,548989,"2011-04-05 13:19:00",1256
11815,548989,"2011-04-05 13:19:00",1051
11816,548989,"2011-04-05 13:19:00",915
11817,548989,"2011-04-05 13:19:00",225
11818,548989,"2011-04-05 13:19:00",33
11819,548990,"2011-04-05 13:42:00",2237
11820,548991,"2011-04-05 13:48:00",1762
11821,548992,"2011-04-05 13:52:00",261
11822,548993,"2011-04-05 13:56:00",670
11823,548994,"2011-04-05 14:07:00",1256
11824,548994,"2011-04-05 14:07:00",1051
11825,548994,"2011-04-05 14:07:00",915
11826,548994,"2011-04-05 14:07:00",225
11827,548994,"2011-04-05 14:07:00",33
11828,C548995,"2011-04-05 14:08:00",71
11829,548996,"2011-04-05 14:12:00",1256
11830,548996,"2011-04-05 14:12:00",1051
11831,548996,"2011-04-05 14:12:00",915
11832,548996,"2011-04-05 14:12:00",225
11833,548996,"2011-04-05 14:12:00",33
11834,548997,"2011-04-05 14:33:00",1256
11835,548997,"2011-04-05 14:33:00",1051
11836,548997,"2011-04-05 14:33:00",915
11837,548997,"2011-04-05 14:33:00",225
11838,548997,"2011-04-05 14:33:00",33
11839,548998,"2011-04-05 14:34:00",1256
11840,548998,"2011-04-05 14:34:00",1051
11841,548998,"2011-04-05 14:34:00",915
11842,548998,"2011-04-05 14:34:00",225
11843,548998,"2011-04-05 14:34:00",33
11844,548999,"2011-04-05 14:34:00",1256
11845,548999,"2011-04-05 14:34:00",1051
11846,548999,"2011-04-05 14:34:00",915
11847,548999,"2011-04-05 14:34:00",225
11848,548999,"2011-04-05 14:34:00",33
11849,549000,"2011-04-05 14:35:00",1256
11850,549000,"2011-04-05 14:35:00",1051
11851,549000,"2011-04-05 14:35:00",915
11852,549000,"2011-04-05 14:35:00",225
11853,549000,"2011-04-05 14:35:00",33
11854,549001,"2011-04-05 14:35:00",1256
11855,549001,"2011-04-05 14:35:00",1051
11856,549001,"2011-04-05 14:35:00",915
11857,549001,"2011-04-05 14:35:00",225
11858,549001,"2011-04-05 14:35:00",33
11859,549002,"2011-04-05 14:36:00",1256
11860,549002,"2011-04-05 14:36:00",1051
11861,549002,"2011-04-05 14:36:00",915
11862,549002,"2011-04-05 14:36:00",225
11863,549002,"2011-04-05 14:36:00",33
11864,549003,"2011-04-05 14:36:00",1256
11865,549003,"2011-04-05 14:36:00",1051
11866,549003,"2011-04-05 14:36:00",915
11867,549003,"2011-04-05 14:36:00",225
11868,549003,"2011-04-05 14:36:00",33
11869,549004,"2011-04-05 14:37:00",1256
11870,549004,"2011-04-05 14:37:00",1051
11871,549004,"2011-04-05 14:37:00",915
11872,549004,"2011-04-05 14:37:00",225
11873,549004,"2011-04-05 14:37:00",33
11874,549005,"2011-04-05 14:37:00",1256
11875,549005,"2011-04-05 14:37:00",1051
11876,549005,"2011-04-05 14:37:00",915
11877,549005,"2011-04-05 14:37:00",225
11878,549005,"2011-04-05 14:37:00",33
11879,549006,"2011-04-05 14:38:00",1256
11880,549006,"2011-04-05 14:38:00",1051
11881,549006,"2011-04-05 14:38:00",915
11882,549006,"2011-04-05 14:38:00",225
11883,549006,"2011-04-05 14:38:00",33
11884,549007,"2011-04-05 14:38:00",407
11885,549008,"2011-04-05 14:38:00",1256
11886,549008,"2011-04-05 14:38:00",1051
11887,549008,"2011-04-05 14:38:00",915
11888,549008,"2011-04-05 14:38:00",225
11889,549008,"2011-04-05 14:38:00",33
11890,549009,"2011-04-05 14:39:00",1256
11891,549009,"2011-04-05 14:39:00",1051
11892,549009,"2011-04-05 14:39:00",915
11893,549009,"2011-04-05 14:39:00",225
11894,549009,"2011-04-05 14:39:00",33
11895,549010,"2011-04-05 14:39:00",1256
11896,549010,"2011-04-05 14:39:00",1051
11897,549010,"2011-04-05 14:39:00",915
11898,549010,"2011-04-05 14:39:00",225
11899,549010,"2011-04-05 14:39:00",33
11900,549011,"2011-04-05 14:41:00",1256
11901,549011,"2011-04-05 14:41:00",1051
11902,549011,"2011-04-05 14:41:00",915
11903,549011,"2011-04-05 14:41:00",225
11904,549011,"2011-04-05 14:41:00",33
11905,549012,"2011-04-05 14:51:00",1666
11906,C549013,"2011-04-05 14:52:00",1996
11907,549014,"2011-04-05 15:00:00",71
11908,549015,"2011-04-05 15:12:00",2238
11909,549016,"2011-04-05 15:20:00",2239
11910,549017,"2011-04-05 15:20:00",2240
11911,549018,"2011-04-05 15:21:00",2241
11912,C549019,"2011-04-05 15:22:00",353
11913,549020,"2011-04-05 15:36:00",2242
11914,549021,"2011-04-05 16:13:00",78
11915,549022,"2011-04-05 16:23:00",1942
11916,549023,"2011-04-05 16:27:00",1256
11917,549023,"2011-04-05 16:27:00",1051
11918,549023,"2011-04-05 16:27:00",915
11919,549023,"2011-04-05 16:27:00",225
11920,549023,"2011-04-05 16:27:00",33
11921,549026,"2011-04-05 16:42:00",2243
11922,549027,"2011-04-05 17:02:00",560
11923,549028,"2011-04-05 17:02:00",1256
11924,549028,"2011-04-05 17:02:00",1051
11925,549028,"2011-04-05 17:02:00",915
11926,549028,"2011-04-05 17:02:00",225
11927,549028,"2011-04-05 17:02:00",33
11928,549029,"2011-04-05 17:03:00",1256
11929,549029,"2011-04-05 17:03:00",1051
11930,549029,"2011-04-05 17:03:00",915
11931,549029,"2011-04-05 17:03:00",225
11932,549029,"2011-04-05 17:03:00",33
11933,549030,"2011-04-05 17:03:00",1256
11934,549030,"2011-04-05 17:03:00",1051
11935,549030,"2011-04-05 17:03:00",915
11936,549030,"2011-04-05 17:03:00",225
11937,549030,"2011-04-05 17:03:00",33
11938,549031,"2011-04-05 17:04:00",1256
11939,549031,"2011-04-05 17:04:00",1051
11940,549031,"2011-04-05 17:04:00",915
11941,549031,"2011-04-05 17:04:00",225
11942,549031,"2011-04-05 17:04:00",33
11943,549032,"2011-04-05 17:06:00",1256
11944,549032,"2011-04-05 17:06:00",1051
11945,549032,"2011-04-05 17:06:00",915
11946,549032,"2011-04-05 17:06:00",225
11947,549032,"2011-04-05 17:06:00",33
11948,549033,"2011-04-05 17:08:00",1256
11949,549033,"2011-04-05 17:08:00",1051
11950,549033,"2011-04-05 17:08:00",915
11951,549033,"2011-04-05 17:08:00",225
11952,549033,"2011-04-05 17:08:00",33
11953,549034,"2011-04-05 17:08:00",1256
11954,549034,"2011-04-05 17:08:00",1051
11955,549034,"2011-04-05 17:08:00",915
11956,549034,"2011-04-05 17:08:00",225
11957,549034,"2011-04-05 17:08:00",33
11958,549035,"2011-04-05 17:09:00",1256
11959,549035,"2011-04-05 17:09:00",1051
11960,549035,"2011-04-05 17:09:00",915
11961,549035,"2011-04-05 17:09:00",225
11962,549035,"2011-04-05 17:09:00",33
11963,549036,"2011-04-05 17:09:00",1256
11964,549036,"2011-04-05 17:09:00",1051
11965,549036,"2011-04-05 17:09:00",915
11966,549036,"2011-04-05 17:09:00",225
11967,549036,"2011-04-05 17:09:00",33
11968,549037,"2011-04-05 17:09:00",1256
11969,549037,"2011-04-05 17:09:00",1051
11970,549037,"2011-04-05 17:09:00",915
11971,549037,"2011-04-05 17:09:00",225
11972,549037,"2011-04-05 17:09:00",33
11973,549038,"2011-04-05 17:10:00",1256
11974,549038,"2011-04-05 17:10:00",1051
11975,549038,"2011-04-05 17:10:00",915
11976,549038,"2011-04-05 17:10:00",225
11977,549038,"2011-04-05 17:10:00",33
